DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
60,43,77,34,74,36,58,3,7,0,Javascript,HTML/CSS,Web Developer
49,90,56,34,22,28,62,3,6,3,GitHub,Javascript,UI/UX
65,94,42,65,19,36,41,5,3,1,GitHub,GitHub,Web Developer
51,70,49,59,33,36,69,7,9,5,Photoshop,Javascript,Web Developer
34,53,64,82,73,78,78,8,7,3,Ansible,Machine Learning,Network Engineer
69,89,86,79,42,56,50,6,4,2,Linux,Oracle,Database Administrator
99,13,79,55,85,85,68,7,5,1,Python,Python,Software Engineer
7,16,92,65,35,42,78,6,7,1,HTML/CSS,React,Database Administrator
91,26,83,43,29,90,62,5,9,5,HTML/CSS,HTML/CSS,Web Developer
23,50,82,49,53,34,89,4,8,0,GitHub,GitHub,Web Developer
89,76,93,65,72,84,64,9,6,3,Deep Learning,HTML/CSS,DATA Scientist
7,24,79,65,40,51,85,5,5,0,Linux,HTML/CSS,Database Administrator
79,69,79,75,85,76,79,6,6,2,Linux,C/C++,Network Engineer
80,85,83,55,92,62,44,3,7,4,React,HTML/CSS,Web Developer
73,98,81,85,86,69,80,6,5,1,Python,MYSQL,Network Engineer
72,84,80,62,79,73,72,7,5,0,C/C++,R,Database Administrator
75,66,80,80,73,84,72,6,5,6,Ansible,Python,Network Engineer
8,21,84,80,34,45,42,6,7,2,Linux,HTML/CSS,Network Engineer
7,10,59,37,4,23,70,3,4,0,HTML/CSS,Python,Tech Support
48,89,66,43,14,47,62,4,8,3,Angular,HTML/CSS,UI/UX
73,28,61,50,88,52,86,7,7,4,Pytorch,Deep Learning,DATA Scientist
50,70,59,59,48,27,63,5,5,3,C/C++,Tensorflow,DATA Scientist
80,35,53,47,1,17,78,4,4,0,Photoshop,HTML/CSS,UI/UX
57,80,71,32,2,47,42,4,4,0,Linux,Angular,Database Administrator
51,70,66,49,42,43,52,6,9,5,HTML/CSS,Angular,Web Developer
35,12,37,49,10,33,63,3,7,4,Figma,GitHub,UI/UX
77,85,87,80,70,80,78,8,5,8,Python,HTML/CSS,Software Engineer
79,30,92,18,37,34,51,5,7,0,HTML/CSS,Java,Tech Support
70,43,38,39,8,31,82,3,6,0,Photoshop,HTML/CSS,Tech Support
17,26,73,27,4,45,86,4,2,1,Python,HTML/CSS,Tech Support
92,75,83,66,71,92,62,8,6,10,Python,MYSQL,Software Engineer
64,90,85,59,38,60,81,6,8,2,Deep Learning,C/C++,Database Administrator
29,14,9,53,91,84,89,6,5,4,Python,Tensorflow,DATA Scientist
72,98,72,6,41,73,73,4,6,3,C/C++,Cisco Packet tracer,Database Administrator
10,87,73,87,45,60,69,7,6,1,Linux,MYSQL,Database Administrator
61,7,88,71,74,68,82,8,5,3,Wire Shark,HTML/CSS,Database Administrator
56,85,89,82,60,58,53,6,7,9,Javascript,Python,Web Developer
29,76,92,51,15,42,40,5,8,4,GitHub,Java,Web Developer
73,60,79,88,88,79,62,8,7,3,Linux,Python,Network Engineer
89,80,87,77,74,83,62,8,5,6,Python,Linux,Software Engineer
76,36,92,56,38,70,82,6,7,2,HTML/CSS,Oracle,Database Administrator
21,81,55,9,15,57,67,2,4,4,Java,Java,UI/UX
61,93,75,82,12,58,70,6,5,0,MYSQL,Oracle,Database Administrator
99,49,24,46,23,34,75,4,7,4,GitHub,HTML/CSS,UI/UX
20,93,65,23,8,22,66,5,6,0,C/C++,HTML/CSS,Tech Support
82,70,78,67,37,74,77,7,6,0,Python,HTML/CSS,DATA Scientist
82,80,63,64,88,81,68,7,6,1,Tensorflow,R,Software Engineer
70,63,70,10,4,39,62,5,4,0,HTML/CSS,Java,Tech Support
6,90,79,88,55,33,44,4,7,5,Java,HTML/CSS,Web Developer
37,18,79,6,90,42,60,10,8,1,HTML/CSS,Java,DATA Scientist
82,72,59,50,67,66,65,6,5,1,Deep Learning,Deep Learning,DATA Scientist
90,89,69,58,75,82,64,7,7,4,MYSQL,Linux,Software Engineer
83,88,70,50,77,74,65,8,6,1,React,Python,DATA Scientist
31,6,11,12,24,24,75,2,8,3,GitHub,Photoshop,UI/UX
71,93,84,84,50,59,77,10,6,0,HTML/CSS,Linux,Database Administrator
79,71,77,69,87,84,74,6,7,4,Tensorflow,Pytorch,DATA Scientist
56,46,30,35,0,27,60,4,9,0,HTML/CSS,Figma,UI/UX
12,89,83,75,43,54,78,4,6,3,Angular,MYSQL,Database Administrator
67,69,86,89,80,86,88,5,5,0,Python,C/C++,Network Engineer
65,22,51,30,5,36,84,1,6,1,Javascript,C/C++,Tech Support
55,7,81,85,40,57,50,4,3,8,GitHub,Node.js,Web Developer
44,98,71,64,74,75,53,5,6,0,Ansible,Cisco Packet tracer,Network Engineer
75,85,51,57,85,96,65,9,7,3,Python,R,DATA Scientist
7,6,84,53,31,62,46,6,5,3,C/C++,Linux,Database Administrator
71,30,81,57,33,55,45,6,5,1,Wire Shark,Ansible,Network Engineer
78,72,72,74,85,85,65,8,7,3,Oracle,R,Software Engineer
51,10,70,43,48,42,52,5,7,0,HTML/CSS,Angular,UI/UX
82,6,80,59,78,85,64,10,6,8,Ansible,Deep Learning,Software Engineer
21,89,83,19,27,38,40,5,8,5,Javascript,Node.js,Web Developer
68,57,18,38,25,38,87,4,8,5,React,HTML/CSS,Web Developer
20,39,92,32,79,36,50,4,9,5,Javascript,Photoshop,UI/UX
83,70,84,22,81,82,74,8,7,5,Python,Oracle,Software Engineer
79,35,39,82,80,82,64,10,6,4,Tensorflow,MYSQL,Software Engineer
27,88,12,60,42,61,77,5,3,0,HTML/CSS,C/C++,Database Administrator
44,26,29,17,18,83,77,3,4,0,Java,HTML/CSS,Tech Support
82,78,68,85,78,89,73,9,7,4,C/C++,Pytorch,DATA Scientist
89,86,81,75,85,80,63,7,5,4,C/C++,MYSQL,Software Engineer
78,62,85,77,34,80,77,7,8,2,Linux,HTML/CSS,Network Engineer
92,71,55,28,76,84,71,9,7,3,Java,Linux,Software Engineer
94,58,81,81,86,76,87,6,7,4,Python,HTML/CSS,Network Engineer
66,89,71,55,2,40,60,6,6,2,R,Pytorch,Database Administrator
79,85,46,51,85,60,64,9,7,1,Machine Learning,Python,DATA Scientist
73,70,68,54,93,63,79,9,4,2,Deep Learning,R,DATA Scientist
60,73,70,58,42,56,63,5,4,7,MYSQL,Angular,Database Administrator
45,38,44,12,26,35,69,1,8,1,GitHub,Java,UI/UX
93,77,15,66,66,72,59,4,5,2,Linux,Oracle,Database Administrator
75,82,66,61,95,51,63,6,5,1,R,C/C++,DATA Scientist
43,45,46,22,3,31,57,3,8,2,Java,HTML/CSS,UI/UX
84,46,79,30,14,24,71,4,9,3,HTML/CSS,HTML/CSS,UI/UX
60,89,92,65,47,62,76,5,3,0,Python,C/C++,Database Administrator
57,79,58,57,35,41,47,5,8,7,Angular,HTML/CSS,Web Developer
38,38,41,18,19,28,86,4,10,3,Figma,Photoshop,UI/UX
88,77,51,69,81,67,61,8,6,1,Pytorch,R,DATA Scientist
26,79,60,60,13,40,70,5,5,2,HTML/CSS,Pytorch,DATA Scientist
85,91,23,87,4,29,66,4,4,4,Python,Java,Tech Support
82,44,70,81,79,60,75,7,6,3,Java,Machine Learning,Software Engineer
7,7,84,97,40,51,83,4,5,0,C/C++,Python,Database Administrator
83,89,82,66,76,65,74,10,5,2,C/C++,React,Software Engineer
47,50,49,45,15,26,85,4,9,5,GitHub,Photoshop,UI/UX
90,6,89,83,79,85,62,6,6,0,Python,Python,Software Engineer
63,88,32,31,48,48,89,6,7,4,HTML/CSS,GitHub,Web Developer
32,33,25,8,21,17,70,3,9,5,HTML/CSS,Photoshop,UI/UX
82,77,59,54,78,63,76,6,5,2,R,Deep Learning,DATA Scientist
98,23,68,99,71,82,62,7,5,0,Machine Learning,R,Software Engineer
77,54,85,96,85,85,83,8,7,1,BASH/SHELL,Linux,Network Engineer
39,24,20,20,1,14,60,1,2,0,Python,HTML/CSS,Tech Support
33,94,69,67,53,94,64,7,5,4,Oracle,Oracle,Software Engineer
15,97,87,87,76,98,79,7,6,1,HTML/CSS,C/C++,Software Engineer
60,71,80,77,77,85,71,9,5,0,Python,HTML/CSS,Network Engineer
33,59,86,82,78,71,77,8,6,2,Wire Shark,Javascript,Network Engineer
93,89,82,52,86,67,82,9,7,8,React,MYSQL,Software Engineer
37,21,93,10,26,33,52,4,9,5,Node.js,GitHub,Web Developer
22,22,76,26,30,52,67,5,5,3,Java,Python,Tech Support
75,50,62,63,38,62,64,5,5,0,C/C++,R,Database Administrator
92,98,71,53,72,54,67,9,5,3,MYSQL,Python,DATA Scientist
44,13,75,60,21,53,54,5,6,7,C/C++,Ansible,Database Administrator
17,41,62,42,1,14,75,3,10,5,Python,HTML/CSS,UI/UX
36,71,38,55,73,80,71,7,6,3,React,GitHub,DATA Scientist
75,84,39,85,88,83,71,9,7,4,Linux,Deep Learning,DATA Scientist
74,56,85,99,78,80,84,6,6,2,Wire Shark,Python,Network Engineer
21,29,71,47,24,18,80,3,7,4,Node.js,HTML/CSS,UI/UX
74,29,56,65,97,67,65,8,7,3,HTML/CSS,C/C++,DATA Scientist
93,88,72,72,85,94,60,10,6,3,Oracle,MYSQL,Software Engineer
81,6,92,71,75,81,81,7,5,2,Linux,Linux,Software Engineer
94,93,82,76,79,84,74,10,5,4,C/C++,Oracle,Software Engineer
31,58,11,8,78,91,75,6,5,1,Tensorflow,Python,DATA Scientist
80,56,78,9,71,74,82,6,7,2,Tensorflow,BASH/SHELL,Network Engineer
72,56,76,80,73,80,78,10,6,1,Python,Python,Software Engineer
7,61,26,6,56,75,80,5,6,0,Python,HTML/CSS,Tech Support
66,11,87,70,70,80,64,4,7,4,Java,C/C++,Software Engineer
29,68,82,93,42,58,80,5,3,0,HTML/CSS,C/C++,Database Administrator
53,27,73,83,36,47,63,5,7,0,HTML/CSS,Javascript,Web Developer
28,6,74,48,0,40,89,4,10,4,GitHub,HTML/CSS,UI/UX
45,52,38,6,13,31,67,3,7,0,Photoshop,HTML/CSS,UI/UX
92,79,69,68,75,98,69,6,6,1,Deep Learning,MYSQL,DATA Scientist
72,83,90,75,78,98,63,10,5,4,Linux,HTML/CSS,Software Engineer
65,14,84,60,58,46,71,4,7,10,Angular,Cisco Packet tracer,Database Administrator
54,26,77,70,74,67,58,6,6,3,Cisco Packet tracer,Angular,Network Engineer
7,53,85,75,89,87,64,8,7,4,MYSQL,Cisco Packet tracer,Software Engineer
98,68,59,82,11,38,68,4,8,9,Python,GitHub,UI/UX
95,89,91,89,75,98,61,7,6,8,C/C++,Linux,Software Engineer
32,75,9,43,23,27,63,3,7,4,Photoshop,HTML/CSS,UI/UX
10,7,6,89,18,18,69,3,7,1,HTML/CSS,Java,Tech Support
25,48,43,41,41,45,83,1,9,5,Photoshop,Figma,UI/UX
86,87,65,63,71,86,62,8,4,4,Ansible,Linux,DATA Scientist
54,87,6,42,20,36,59,4,7,5,GitHub,Javascript,Web Developer
47,76,39,39,23,35,79,1,5,5,GitHub,HTML/CSS,UI/UX
31,18,93,32,4,48,73,2,6,0,Angular,C/C++,Tech Support
15,50,30,43,8,73,61,1,7,1,Photoshop,HTML/CSS,Tech Support
92,87,84,68,19,80,69,10,6,3,HTML/CSS,C/C++,Software Engineer
77,57,84,67,23,68,70,6,5,2,BASH/SHELL,Tensorflow,Network Engineer
53,90,27,55,8,36,72,3,5,6,HTML/CSS,Java,Web Developer
97,91,78,82,83,95,72,10,7,3,C/C++,C/C++,Software Engineer
48,79,6,28,35,43,52,3,8,7,Node.js,Javascript,Web Developer
64,16,81,89,79,91,74,10,6,3,Oracle,MYSQL,Software Engineer
81,63,37,89,77,88,85,8,6,4,Linux,Linux,Software Engineer
22,32,6,6,4,26,81,4,6,0,Java,C/C++,Tech Support
97,82,82,85,21,90,60,10,6,6,C/C++,MYSQL,Software Engineer
10,86,26,9,21,24,64,7,3,0,C/C++,Java,Tech Support
30,49,38,43,14,21,78,1,6,4,HTML/CSS,HTML/CSS,UI/UX
54,87,73,68,38,33,60,5,10,5,HTML/CSS,Angular,Web Developer
92,69,51,92,95,89,78,8,5,0,Linux,HTML/CSS,DATA Scientist
75,58,86,99,72,79,80,8,5,1,Python,Ansible,Network Engineer
74,47,57,9,58,81,70,2,6,2,Linux,R,DATA Scientist
69,83,68,59,86,60,54,3,8,5,Angular,HTML/CSS,Web Developer
29,88,37,90,16,49,84,4,7,1,GitHub,Javascript,Web Developer
71,78,61,54,81,60,64,9,6,3,Machine Learning,R,DATA Scientist
57,74,90,66,92,40,53,5,8,8,GitHub,MYSQL,Web Developer
94,83,84,78,46,46,85,4,5,0,C/C++,Oracle,Database Administrator
94,47,87,24,72,89,76,8,6,1,Ansible,MYSQL,Network Engineer
79,59,75,80,78,83,61,7,6,2,Linux,Python,Network Engineer
14,78,22,24,10,31,83,1,7,5,GitHub,Javascript,Tech Support
18,6,56,67,63,81,71,4,5,3,Tensorflow,Python,Tech Support
57,14,64,42,42,48,58,5,7,1,HTML/CSS,Java,Web Developer
53,78,92,29,23,33,43,3,10,6,Java,Angular,Web Developer
67,40,29,34,24,26,84,3,10,4,Java,HTML/CSS,UI/UX
13,28,87,70,89,67,77,7,4,2,Python,MYSQL,DATA Scientist
56,90,92,68,36,60,60,4,4,3,HTML/CSS,C/C++,Database Administrator
45,90,79,88,51,41,75,3,7,0,HTML/CSS,C/C++,Database Administrator
7,75,77,58,75,81,63,5,5,4,MYSQL,Linux,Software Engineer
80,86,66,68,71,60,61,6,6,0,Tensorflow,Machine Learning,DATA Scientist
32,41,11,89,10,38,84,2,2,4,Photoshop,Photoshop,UI/UX
81,8,83,71,74,87,63,6,6,3,C/C++,Javascript,Software Engineer
94,66,87,84,84,66,68,10,5,0,Linux,C/C++,Software Engineer
81,46,48,25,87,65,69,4,6,0,GitHub,HTML/CSS,DATA Scientist
75,96,77,75,52,64,77,4,5,0,HTML/CSS,Linux,Database Administrator
33,66,89,90,75,80,77,7,6,1,BASH/SHELL,C/C++,Network Engineer
50,87,74,52,41,76,59,4,8,3,GitHub,HTML/CSS,Web Developer
82,31,58,68,75,80,64,3,5,3,R,Pytorch,DATA Scientist
68,70,87,59,77,54,82,7,7,8,Cisco Packet tracer,Python,Software Engineer
55,72,52,61,21,42,61,1,9,3,HTML/CSS,MYSQL,UI/UX
58,83,6,35,41,25,77,3,4,1,C/C++,HTML/CSS,Tech Support
22,63,21,80,4,26,87,2,4,0,Python,HTML/CSS,Tech Support
23,94,56,12,9,14,78,1,7,3,HTML/CSS,C/C++,UI/UX
24,7,90,84,65,88,69,8,3,8,Ansible,C/C++,Software Engineer
54,93,63,50,40,44,83,5,7,1,HTML/CSS,HTML/CSS,Database Administrator
90,64,78,28,82,84,66,5,7,1,GitHub,Java,Software Engineer
82,77,70,89,75,98,75,8,4,4,Angular,Javascript,Software Engineer
53,84,87,90,51,52,59,6,5,1,Oracle,HTML/CSS,Database Administrator
87,40,43,43,66,28,84,1,5,0,Photoshop,HTML/CSS,UI/UX
35,78,76,59,28,60,62,4,6,4,Python,Angular,DATA Scientist
74,91,74,74,53,67,75,7,4,2,Linux,Python,Network Engineer
10,15,9,27,10,14,55,1,10,5,GitHub,HTML/CSS,UI/UX
36,59,39,17,83,31,65,4,4,4,Photoshop,HTML/CSS,UI/UX
87,77,59,62,83,86,66,8,5,3,Pytorch,R,DATA Scientist
45,80,16,40,13,37,62,3,7,4,HTML/CSS,HTML/CSS,UI/UX
77,20,75,80,70,81,64,10,6,1,Pytorch,Python,Software Engineer
74,79,87,70,84,60,66,9,5,4,MYSQL,C/C++,Software Engineer
84,66,23,89,89,78,80,5,4,1,Python,Linux,Network Engineer
60,86,70,89,63,66,62,6,7,4,Photoshop,Oracle,Database Administrator
23,82,87,89,68,77,84,5,5,0,Linux,HTML/CSS,Network Engineer
47,87,93,56,38,46,55,7,7,10,React,Angular,Web Developer
26,14,34,38,5,36,71,5,3,1,HTML/CSS,Photoshop,Tech Support
76,57,87,95,65,68,89,6,7,0,Linux,Ansible,Network Engineer
52,84,34,46,15,36,53,3,8,10,GitHub,HTML/CSS,Web Developer
88,32,36,37,23,34,86,2,9,5,GitHub,GitHub,UI/UX
56,96,32,24,42,37,52,7,7,4,React,C/C++,Tech Support
90,85,6,86,71,81,74,8,5,4,Python,Python,Software Engineer
87,88,19,58,41,76,63,8,6,2,Linux,Deep Learning,DATA Scientist
84,26,49,13,4,19,83,1,4,0,HTML/CSS,Python,Tech Support
6,75,31,54,30,39,59,5,8,9,GitHub,Angular,Web Developer
84,67,79,83,88,88,85,8,5,4,Python,Javascript,Software Engineer
10,76,56,32,24,39,77,1,3,3,GitHub,Javascript,UI/UX
54,6,82,52,56,66,46,5,4,3,GitHub,Node.js,Web Developer
89,85,76,79,78,97,65,7,6,3,Java,Javascript,Software Engineer
13,96,68,38,14,91,61,2,7,3,HTML/CSS,Photoshop,UI/UX
96,20,72,31,79,86,61,5,5,1,Oracle,Python,Network Engineer
32,31,41,58,18,18,84,4,2,0,Photoshop,HTML/CSS,UI/UX
70,72,76,61,80,64,64,7,3,5,Linux,HTML/CSS,Software Engineer
94,12,6,88,12,35,83,6,7,2,Angular,C/C++,Tech Support
34,20,25,38,1,23,74,3,6,0,Java,HTML/CSS,Tech Support
7,13,20,37,6,35,61,1,5,0,HTML/CSS,Python,Tech Support
83,13,42,21,11,38,71,1,7,4,Linux,Photoshop,UI/UX
52,6,88,66,98,52,73,5,6,2,C/C++,HTML/CSS,Database Administrator
24,21,68,41,70,44,75,9,7,2,C/C++,HTML/CSS,Tech Support
22,84,83,72,40,59,87,5,6,0,MYSQL,C/C++,Database Administrator
66,94,82,87,45,50,59,7,7,2,HTML/CSS,Oracle,Database Administrator
48,12,46,22,2,29,74,1,5,3,Figma,HTML/CSS,UI/UX
49,9,49,56,21,46,59,3,7,5,GitHub,MYSQL,Web Developer
63,71,59,63,91,30,79,5,7,3,Python,Angular,Tech Support
62,79,81,89,37,60,73,8,6,1,Angular,BASH/SHELL,Database Administrator
54,15,36,20,3,14,70,4,9,3,HTML/CSS,HTML/CSS,UI/UX
58,80,82,68,68,50,63,8,6,8,MYSQL,HTML/CSS,Database Administrator
60,93,78,78,61,51,72,5,7,0,C/C++,Oracle,Database Administrator
93,77,84,83,85,93,85,5,3,4,React,Python,Software Engineer
80,41,66,6,10,41,67,4,6,2,Python,C/C++,DATA Scientist
13,79,49,29,23,19,79,4,7,5,Photoshop,HTML/CSS,UI/UX
37,82,83,56,88,97,83,8,6,3,GitHub,Python,Software Engineer
41,74,27,81,73,80,78,5,6,0,Ansible,C/C++,Network Engineer
72,6,35,94,68,82,64,6,7,0,R,Tensorflow,Database Administrator
70,13,78,67,15,58,67,8,5,2,Linux,Linux,Database Administrator
87,38,58,73,92,68,67,8,6,1,R,Deep Learning,DATA Scientist
74,79,32,52,97,55,71,8,4,4,Tensorflow,Javascript,DATA Scientist
77,73,59,29,89,24,60,5,7,0,C/C++,React,Tech Support
75,79,63,50,95,70,64,7,7,4,Tensorflow,Pytorch,DATA Scientist
16,7,64,59,42,54,62,8,5,5,Python,Java,Software Engineer
50,66,81,59,17,68,53,7,5,1,Oracle,Linux,Database Administrator
69,84,88,7,30,93,52,6,7,8,Angular,Figma,Web Developer
69,82,58,30,26,39,84,1,7,0,C/C++,HTML/CSS,Tech Support
22,89,9,99,8,35,50,3,9,3,HTML/CSS,Angular,UI/UX
63,80,58,62,31,35,40,3,8,7,GitHub,HTML/CSS,UI/UX
72,65,59,99,76,85,70,6,6,1,Deep Learning,R,DATA Scientist
7,74,67,62,91,60,64,6,7,4,R,Machine Learning,DATA Scientist
60,86,73,74,45,74,75,6,5,0,Oracle,Linux,Database Administrator
85,7,85,68,85,65,87,7,6,3,Java,C/C++,Software Engineer
37,77,39,56,10,37,60,4,9,4,Python,HTML/CSS,UI/UX
10,58,77,34,24,24,74,3,9,5,GitHub,React,UI/UX
72,38,53,26,9,18,77,4,10,3,HTML/CSS,Figma,UI/UX
67,54,29,9,24,21,85,3,7,0,HTML/CSS,Python,Tech Support
81,87,87,89,72,96,67,7,6,0,C/C++,Linux,Software Engineer
73,69,94,89,79,98,74,7,4,7,Python,Ansible,Software Engineer
70,67,77,89,76,70,79,9,6,1,Linux,C/C++,Network Engineer
67,80,70,56,51,40,63,5,7,9,React,Angular,Web Developer
35,50,39,20,21,17,72,4,9,3,Javascript,HTML/CSS,UI/UX
75,91,94,56,32,54,54,7,6,2,Python,C/C++,Database Administrator
55,56,88,55,31,74,57,4,9,0,Angular,Node.js,Web Developer
16,35,17,79,18,64,61,9,6,1,Python,Python,DATA Scientist
53,88,73,77,22,47,44,5,7,3,MYSQL,HTML/CSS,Database Administrator
66,68,81,55,41,30,89,4,7,8,GitHub,HTML/CSS,Web Developer
77,6,75,94,37,79,75,8,5,1,Ansible,Linux,Network Engineer
96,78,82,70,70,94,68,6,6,7,React,Linux,Software Engineer
57,13,75,84,15,36,65,3,8,7,GitHub,HTML/CSS,Web Developer
60,87,76,54,97,53,69,6,5,0,HTML/CSS,R,DATA Scientist
88,75,29,44,76,86,70,8,6,1,Python,HTML/CSS,Software Engineer
55,92,85,89,40,88,67,6,6,0,C/C++,Java,Database Administrator
35,29,49,34,21,29,67,4,10,5,GitHub,Python,UI/UX
36,62,37,83,35,73,70,6,4,0,Python,Linux,Network Engineer
12,59,34,82,81,27,69,2,10,4,Photoshop,Javascript,UI/UX
92,60,89,94,84,90,69,9,5,1,C/C++,Python,Software Engineer
59,57,46,22,4,39,89,4,8,4,GitHub,GitHub,UI/UX
27,53,49,19,12,17,59,1,9,1,HTML/CSS,Javascript,Tech Support
42,69,73,55,42,43,50,5,7,2,Node.js,C/C++,Database Administrator
38,39,56,47,0,14,79,3,9,5,Photoshop,HTML/CSS,UI/UX
29,6,84,42,74,96,58,6,4,5,Angular,Pytorch,Web Developer
62,88,73,38,27,38,40,6,8,4,GitHub,Javascript,Web Developer
7,25,90,61,12,64,70,5,4,2,HTML/CSS,Javascript,Database Administrator
96,80,87,70,70,81,79,8,5,4,BASH/SHELL,Linux,Software Engineer
82,54,92,99,80,74,69,7,7,0,Ansible,Python,Network Engineer
54,68,76,66,80,47,88,5,7,0,HTML/CSS,MYSQL,Database Administrator
84,45,80,99,70,82,81,8,4,0,Python,Cisco Packet tracer,Network Engineer
62,79,80,99,34,31,87,5,5,6,Python,Linux,Database Administrator
69,29,6,42,49,55,47,4,8,4,Angular,React,Web Developer
54,85,82,72,67,59,70,9,5,0,Linux,MYSQL,Database Administrator
7,64,87,42,84,60,74,6,7,10,BASH/SHELL,Python,Network Engineer
83,59,14,66,76,82,73,8,6,5,MYSQL,HTML/CSS,Software Engineer
60,83,67,57,71,66,61,6,5,4,Machine Learning,Deep Learning,DATA Scientist
20,76,63,52,94,61,62,8,7,2,Angular,Pytorch,DATA Scientist
25,92,93,39,13,23,82,3,7,5,HTML/CSS,C/C++,Tech Support
93,79,82,66,85,85,80,10,5,3,Python,HTML/CSS,Software Engineer
81,75,75,90,78,76,70,8,6,1,Python,Linux,Network Engineer
98,87,76,70,89,80,78,7,7,7,HTML/CSS,Javascript,Software Engineer
32,77,40,53,12,44,81,4,8,3,GitHub,HTML/CSS,UI/UX
83,24,65,82,78,98,64,8,6,4,Deep Learning,Python,Software Engineer
33,56,39,37,13,45,67,2,6,1,Python,HTML/CSS,Tech Support
63,96,56,55,1,60,71,5,7,3,HTML/CSS,HTML/CSS,Database Administrator
83,74,82,65,71,38,67,9,5,4,Linux,Python,Software Engineer
70,89,79,7,59,58,65,5,5,0,Linux,Python,Database Administrator
64,91,49,39,36,30,64,4,4,1,HTML/CSS,HTML/CSS,UI/UX
55,42,42,47,31,33,52,2,9,4,GitHub,Javascript,UI/UX
26,24,92,22,20,19,89,4,9,3,HTML/CSS,GitHub,UI/UX
8,52,59,12,20,14,62,4,3,0,HTML/CSS,Python,Tech Support
93,70,86,90,24,81,74,3,5,6,Linux,Javascript,Software Engineer
56,84,66,56,95,65,61,9,5,9,Pytorch,R,DATA Scientist
16,75,59,63,17,34,64,2,9,3,Java,HTML/CSS,UI/UX
55,88,59,47,5,38,81,4,7,3,GitHub,HTML/CSS,UI/UX
53,92,78,82,49,83,81,1,4,1,Wire Shark,C/C++,Database Administrator
40,10,57,26,20,31,74,1,9,3,HTML/CSS,HTML/CSS,UI/UX
19,12,20,77,20,80,65,5,6,3,HTML/CSS,MYSQL,Tech Support
21,81,73,78,80,58,62,8,5,3,Python,C/C++,Software Engineer
73,76,84,89,80,89,71,8,6,3,MYSQL,C/C++,Software Engineer
30,35,58,32,35,29,61,3,5,5,Figma,HTML/CSS,UI/UX
9,63,34,35,4,34,63,4,2,1,GitHub,HTML/CSS,Tech Support
80,86,73,19,32,36,66,7,6,0,Angular,Java,Software Engineer
18,88,93,86,31,24,83,3,3,4,Javascript,HTML/CSS,UI/UX
17,11,6,89,11,15,78,2,9,0,HTML/CSS,C/C++,Tech Support
11,88,6,85,80,28,65,5,4,6,C/C++,HTML/CSS,Tech Support
32,38,30,40,1,39,78,3,8,5,Photoshop,HTML/CSS,UI/UX
50,84,54,67,10,95,65,1,9,3,R,Machine Learning,Tech Support
70,31,51,59,97,43,60,5,7,1,Python,Python,DATA Scientist
98,91,80,70,78,83,66,6,7,3,React,Oracle,Software Engineer
49,27,81,79,5,35,75,7,7,9,React,HTML/CSS,Web Developer
11,58,35,32,14,14,64,2,9,1,HTML/CSS,HTML/CSS,UI/UX
78,57,76,86,70,66,85,5,4,0,Ansible,Cisco Packet tracer,Network Engineer
96,17,68,84,75,80,74,6,7,4,Python,C/C++,Software Engineer
72,89,64,50,91,65,66,8,6,1,Pytorch,Machine Learning,DATA Scientist
81,41,68,23,72,81,64,7,5,0,Oracle,HTML/CSS,DATA Scientist
18,30,6,95,80,60,65,6,7,1,Javascript,HTML/CSS,DATA Scientist
53,8,88,45,45,57,73,5,3,1,C/C++,Oracle,Database Administrator
54,90,74,77,40,63,67,5,5,0,C/C++,HTML/CSS,Database Administrator
7,12,31,6,3,25,56,4,2,0,C/C++,C/C++,Tech Support
56,80,73,69,41,36,42,6,5,6,C/C++,HTML/CSS,Database Administrator
73,72,75,71,83,64,82,8,5,3,Linux,HTML/CSS,DATA Scientist
68,52,84,82,40,55,88,6,7,1,HTML/CSS,C/C++,Database Administrator
97,82,80,82,78,98,63,10,5,2,C/C++,Python,Software Engineer
70,76,80,59,81,96,66,7,6,6,Python,MYSQL,DATA Scientist
30,36,54,39,20,33,72,4,8,5,Photoshop,HTML/CSS,UI/UX
29,82,75,70,85,77,81,9,7,0,BASH/SHELL,Python,Database Administrator
70,89,72,69,42,56,85,7,6,2,React,Ansible,Database Administrator
87,77,70,65,26,92,64,8,6,4,C/C++,Java,Software Engineer
32,76,90,6,69,82,65,5,3,1,C/C++,Linux,Tech Support
7,71,66,58,96,62,70,7,5,1,Deep Learning,R,DATA Scientist
32,29,56,24,19,17,77,6,6,3,HTML/CSS,R,UI/UX
57,92,92,74,68,32,63,6,7,4,Figma,Angular,Database Administrator
7,96,74,83,38,58,65,7,5,1,C/C++,Linux,Database Administrator
20,71,60,50,91,61,79,9,9,4,Angular,Tensorflow,DATA Scientist
90,13,6,10,30,43,88,5,5,0,C/C++,HTML/CSS,Tech Support
94,28,33,72,77,88,61,9,4,3,Java,Machine Learning,Software Engineer
64,11,83,82,43,54,64,5,6,0,HTML/CSS,Linux,Database Administrator
69,95,68,50,40,55,59,4,7,4,GitHub,MYSQL,Web Developer
75,71,80,56,87,50,76,9,7,4,Linux,Angular,DATA Scientist
50,66,87,43,12,55,53,5,8,0,Angular,C/C++,Web Developer
7,90,54,51,46,44,63,4,7,1,Python,HTML/CSS,Database Administrator
