DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
84,93,75,91,36,79,60,9,5,1,Python,C/C++,Network Engineer
70,59,74,53,73,82,72,10,7,2,Linux,Deep Learning,Network Engineer
46,6,88,87,34,33,79,1,9,5,HTML/CSS,HTML/CSS,Software Engineer
73,50,82,34,78,70,73,8,6,2,Python,Python,Network Engineer
95,80,89,82,75,89,75,9,7,4,Angular,MYSQL,Software Engineer
78,76,73,63,54,72,61,6,6,1,Python,Wire Shark,DATA Scientist
17,97,61,32,7,36,81,4,9,5,GitHub,HTML/CSS,UI/UX
68,99,80,97,9,53,88,7,4,1,Python,Linux,Database Administrator
83,29,60,6,82,80,68,6,6,0,Tensorflow,Python,DATA Scientist
53,90,66,45,98,37,82,3,7,6,GitHub,Photoshop,Web Developer
7,76,72,72,84,85,77,10,5,1,Python,Pytorch,Software Engineer
98,65,85,87,72,80,72,7,6,3,Python,Ansible,Network Engineer
90,98,76,79,85,84,66,7,7,2,Linux,Linux,Software Engineer
76,88,50,78,23,50,60,6,6,4,Angular,Python,DATA Scientist
47,15,87,38,28,31,41,3,3,1,HTML/CSS,HTML/CSS,UI/UX
55,32,59,59,21,33,77,1,7,3,HTML/CSS,GitHub,UI/UX
60,84,74,41,10,47,57,5,7,8,Node.js,Angular,Web Developer
89,75,59,94,83,86,64,7,6,4,HTML/CSS,Pytorch,Software Engineer
78,32,77,96,89,79,84,7,7,1,Python,Ansible,Network Engineer
88,62,86,87,80,80,76,9,6,1,Python,Wire Shark,Network Engineer
74,72,72,58,26,80,72,7,7,4,R,Oracle,Software Engineer
16,9,33,6,8,18,69,2,10,2,Python,C/C++,Tech Support
55,79,92,56,60,48,59,2,6,1,GitHub,Java,Web Developer
75,6,81,74,83,87,76,6,5,2,Python,Java,Software Engineer
83,88,77,59,46,14,81,7,6,0,C/C++,Angular,Web Developer
29,17,11,13,5,23,87,3,8,1,HTML/CSS,Java,Tech Support
50,82,72,80,43,40,87,5,6,1,HTML/CSS,C/C++,Database Administrator
26,17,39,12,25,33,80,6,6,1,Python,HTML/CSS,Tech Support
79,9,69,65,98,87,75,7,5,3,Tensorflow,Machine Learning,DATA Scientist
61,56,14,80,14,91,79,5,5,0,C/C++,Linux,Tech Support
66,27,81,56,46,60,67,7,4,1,HTML/CSS,HTML/CSS,Web Developer
75,54,88,93,83,72,80,7,7,0,BASH/SHELL,Linux,Network Engineer
8,28,19,12,13,23,81,4,5,0,HTML/CSS,C/C++,Tech Support
96,90,8,11,21,24,71,2,5,0,Python,C/C++,Tech Support
50,46,78,85,46,57,85,7,4,0,Linux,C/C++,Database Administrator
38,11,46,30,28,21,67,4,10,4,HTML/CSS,HTML/CSS,UI/UX
54,64,70,82,52,74,71,10,6,0,Linux,Ansible,Network Engineer
28,6,47,76,48,49,83,4,9,3,Java,HTML/CSS,Web Developer
74,92,87,40,78,84,76,6,6,3,Python,R,Network Engineer
33,8,31,85,24,35,80,1,4,3,HTML/CSS,HTML/CSS,Tech Support
85,27,24,43,13,15,74,1,5,4,HTML/CSS,Figma,UI/UX
36,83,92,60,15,46,57,5,7,0,HTML/CSS,HTML/CSS,Web Developer
14,16,16,36,20,26,49,1,8,4,HTML/CSS,GitHub,UI/UX
62,92,75,51,67,62,50,5,5,1,C/C++,Python,Database Administrator
30,47,34,36,27,25,80,4,2,0,Python,HTML/CSS,Tech Support
58,78,75,75,49,65,72,6,7,3,Oracle,C/C++,Database Administrator
77,86,84,75,83,41,69,8,6,3,Python,C/C++,Software Engineer
57,69,86,87,70,80,76,8,6,2,Java,Ansible,Network Engineer
81,85,53,56,95,55,64,4,7,4,HTML/CSS,React,Database Administrator
82,13,58,62,89,61,85,7,7,2,Python,Deep Learning,DATA Scientist
70,87,74,70,52,63,81,4,6,0,C/C++,Ansible,Database Administrator
54,30,10,57,15,44,46,3,8,3,GitHub,Node.js,Web Developer
12,9,45,6,18,23,67,1,8,2,Photoshop,Java,UI/UX
86,78,83,60,76,84,78,7,7,1,Wire Shark,Oracle,DATA Scientist
58,86,83,62,40,74,78,6,6,1,C/C++,MYSQL,Database Administrator
76,96,81,92,89,83,67,9,5,5,Machine Learning,C/C++,Software Engineer
24,26,68,46,11,36,71,1,9,5,Javascript,Photoshop,UI/UX
82,76,58,69,94,78,78,8,4,3,Python,Pytorch,DATA Scientist
64,62,72,81,35,68,82,5,7,2,Linux,BASH/SHELL,Database Administrator
92,77,81,79,73,84,72,9,5,2,Python,BASH/SHELL,Software Engineer
99,74,59,94,82,77,75,7,6,1,R,R,DATA Scientist
82,87,58,79,77,84,80,7,5,3,Pytorch,R,DATA Scientist
91,6,84,67,20,94,65,6,3,8,Python,Ansible,DATA Scientist
44,62,87,69,61,47,77,7,4,1,BASH/SHELL,Python,DATA Scientist
16,77,75,65,48,74,76,8,6,3,Java,Python,DATA Scientist
81,79,80,73,76,89,71,8,5,2,MYSQL,Ansible,Software Engineer
20,81,60,47,36,45,45,3,8,7,Javascript,GitHub,Web Developer
49,49,59,99,28,23,76,3,10,4,HTML/CSS,C/C++,UI/UX
32,35,67,46,29,45,66,4,8,5,Photoshop,Javascript,UI/UX
70,49,48,93,39,41,71,6,6,1,Oracle,Pytorch,Database Administrator
56,80,17,62,26,32,51,4,7,3,C/C++,Angular,Web Developer
14,44,6,21,15,28,87,1,8,1,Python,C/C++,Tech Support
31,31,66,44,11,38,77,2,9,3,Javascript,Figma,UI/UX
75,87,79,63,39,57,65,7,5,4,HTML/CSS,Linux,Database Administrator
37,6,29,19,80,33,74,5,6,1,Python,Python,Tech Support
55,35,74,62,44,79,77,6,5,1,Machine Learning,HTML/CSS,Database Administrator
17,73,88,94,2,22,75,5,3,0,Java,Python,Tech Support
19,87,82,47,32,41,49,2,9,10,Javascript,HTML/CSS,Web Developer
29,21,79,72,19,42,77,5,7,2,HTML/CSS,C/C++,Tech Support
43,19,37,47,9,14,76,3,10,4,Figma,Photoshop,UI/UX
82,71,92,62,62,68,70,6,4,1,Machine Learning,Python,DATA Scientist
88,41,71,76,25,66,78,7,5,4,Python,MYSQL,Software Engineer
48,93,44,32,36,44,74,4,10,1,HTML/CSS,Javascript,UI/UX
50,84,63,74,42,46,52,5,7,3,GitHub,MYSQL,Web Developer
71,69,71,88,81,80,80,7,5,0,Linux,HTML/CSS,Network Engineer
7,76,52,54,24,31,69,4,6,8,C/C++,HTML/CSS,Web Developer
60,73,58,45,49,30,88,5,9,4,HTML/CSS,GitHub,Web Developer
88,60,72,90,80,84,84,9,4,1,Wire Shark,Python,Network Engineer
74,96,79,78,75,84,67,10,6,2,Python,Python,Network Engineer
30,73,67,57,96,20,67,7,5,4,Angular,Machine Learning,DATA Scientist
52,66,87,94,66,46,77,5,7,0,Linux,Ansible,Network Engineer
51,86,88,79,66,76,83,7,6,1,Ansible,Oracle,Database Administrator
75,83,88,75,70,74,76,8,7,2,Ansible,BASH/SHELL,Network Engineer
31,95,6,28,34,39,50,2,8,4,HTML/CSS,HTML/CSS,Web Developer
50,53,18,80,54,60,60,5,6,2,BASH/SHELL,C/C++,Network Engineer
84,90,71,51,57,71,65,7,7,1,Ansible,Linux,Database Administrator
82,76,61,59,84,84,73,7,4,4,Machine Learning,Deep Learning,DATA Scientist
59,88,50,59,94,72,67,6,7,2,GitHub,React,DATA Scientist
6,28,26,25,3,23,69,5,5,0,Python,Java,Tech Support
45,79,90,68,67,72,54,8,6,4,Angular,Machine Learning,Software Engineer
67,80,81,58,15,51,72,5,6,7,HTML/CSS,HTML/CSS,Database Administrator
58,40,90,44,21,31,47,4,9,10,GitHub,Node.js,Web Developer
91,46,64,78,72,87,72,9,5,3,Python,Python,Software Engineer
58,98,88,6,36,50,42,5,7,8,React,HTML/CSS,Database Administrator
44,35,50,33,24,15,83,4,9,5,Photoshop,Figma,UI/UX
75,37,55,58,30,70,64,4,6,1,Python,Python,DATA Scientist
94,63,85,79,81,80,82,7,6,2,Linux,Cisco Packet tracer,Network Engineer
63,35,31,42,19,24,64,3,9,4,GitHub,Javascript,UI/UX
16,43,76,99,51,48,45,4,3,2,HTML/CSS,HTML/CSS,Database Administrator
10,45,92,25,21,14,63,5,7,5,Java,Java,UI/UX
14,13,30,82,8,21,80,5,5,0,HTML/CSS,Java,Tech Support
70,88,86,77,82,90,69,7,6,8,Linux,Javascript,Software Engineer
60,34,77,86,15,81,87,6,6,3,C/C++,Linux,Database Administrator
86,6,76,90,76,84,75,7,6,1,BASH/SHELL,Cisco Packet tracer,Network Engineer
9,81,70,55,95,68,65,5,6,1,Oracle,HTML/CSS,Software Engineer
81,99,92,73,32,94,51,4,7,4,React,HTML/CSS,Software Engineer
84,73,81,74,86,55,80,7,4,4,Python,Linux,Software Engineer
77,69,87,97,75,73,72,6,6,2,Ansible,Python,Network Engineer
51,41,71,34,53,39,63,4,9,7,Javascript,HTML/CSS,Web Developer
85,93,68,75,86,72,73,7,4,1,Linux,Tensorflow,Database Administrator
25,48,93,46,5,31,86,5,9,1,React,HTML/CSS,Web Developer
12,17,46,20,24,17,67,4,5,3,Python,C/C++,Tech Support
11,39,45,39,28,14,67,4,2,5,HTML/CSS,Figma,UI/UX
88,87,91,47,87,30,72,9,7,4,Angular,Javascript,Software Engineer
88,80,51,86,79,92,60,6,7,3,Python,MYSQL,DATA Scientist
21,33,48,31,4,25,87,1,7,4,Figma,GitHub,UI/UX
87,98,94,77,72,71,89,9,4,1,Java,Oracle,Network Engineer
44,99,89,86,71,76,78,10,7,1,Ansible,MYSQL,Database Administrator
73,11,19,89,80,85,77,7,6,3,Python,Linux,Software Engineer
20,91,92,7,71,48,82,3,8,3,Figma,C/C++,Database Administrator
58,84,77,61,97,47,68,4,6,0,HTML/CSS,MYSQL,Database Administrator
43,85,92,57,12,24,55,6,9,3,GitHub,Javascript,Web Developer
24,59,12,92,6,35,89,5,2,0,Python,Java,Tech Support
67,59,78,73,81,60,63,7,7,3,Oracle,Linux,Database Administrator
83,62,74,89,73,81,78,10,5,0,Oracle,Python,Software Engineer
40,97,71,40,22,44,79,6,8,4,Photoshop,Javascript,UI/UX
51,86,72,67,49,62,40,6,5,1,MYSQL,HTML/CSS,Database Administrator
50,79,77,57,19,47,49,4,8,9,Javascript,HTML/CSS,Web Developer
68,93,92,76,42,73,71,6,7,2,Linux,MYSQL,Database Administrator
18,28,17,22,3,40,80,5,8,5,HTML/CSS,HTML/CSS,Tech Support
75,93,12,81,34,37,71,4,7,5,Linux,HTML/CSS,Web Developer
23,77,74,87,4,17,70,1,4,5,Python,Figma,Tech Support
46,44,15,98,83,86,78,6,4,2,Python,Java,Network Engineer
98,78,24,70,80,71,73,7,7,1,HTML/CSS,Python,Software Engineer
47,41,34,36,39,25,47,3,7,1,GitHub,HTML/CSS,Web Developer
87,10,50,63,9,74,70,6,4,1,Oracle,C/C++,Database Administrator
71,76,90,79,77,83,66,9,6,3,React,Tensorflow,DATA Scientist
52,67,83,82,61,73,88,6,4,2,Python,Python,Network Engineer
12,6,39,21,25,27,69,3,6,0,HTML/CSS,Java,Tech Support
85,79,77,87,46,63,75,6,5,1,Linux,Linux,Database Administrator
51,79,60,21,30,45,44,2,10,8,Javascript,React,Web Developer
85,87,78,62,72,89,75,7,5,1,Oracle,Pytorch,DATA Scientist
98,56,88,82,89,76,71,7,7,0,Ansible,Wire Shark,Network Engineer
63,81,82,60,60,66,63,7,5,0,Python,Linux,Network Engineer
94,87,80,94,74,81,73,10,5,3,Python,C/C++,Software Engineer
72,66,30,96,71,71,74,7,5,0,Python,BASH/SHELL,Network Engineer
54,55,73,74,18,58,68,6,6,2,HTML/CSS,C/C++,Database Administrator
84,22,72,71,66,52,71,6,5,0,HTML/CSS,C/C++,Database Administrator
95,68,87,85,75,84,84,8,6,0,Python,BASH/SHELL,Network Engineer
64,82,75,72,33,53,79,6,5,4,HTML/CSS,MYSQL,Database Administrator
7,88,76,36,28,82,62,3,4,1,Python,HTML/CSS,Tech Support
47,41,15,12,33,31,87,2,7,0,HTML/CSS,C/C++,Tech Support
69,81,83,89,50,60,77,4,7,7,C/C++,Linux,Database Administrator
69,76,79,26,85,61,77,6,5,2,BASH/SHELL,Linux,DATA Scientist
89,86,88,69,69,75,81,7,4,0,Python,HTML/CSS,Network Engineer
35,89,65,51,88,49,76,4,5,3,Python,Javascript,UI/UX
72,79,71,99,81,74,75,8,4,3,Linux,Linux,Database Administrator
32,91,33,54,15,55,74,6,5,2,Oracle,HTML/CSS,Database Administrator
58,93,87,85,71,56,78,7,6,0,Python,Linux,Network Engineer
44,18,28,55,18,98,60,1,7,4,HTML/CSS,Linux,UI/UX
94,91,71,41,44,62,64,5,7,4,Linux,Javascript,Software Engineer
83,77,70,76,75,85,74,9,6,6,Pytorch,Tensorflow,Software Engineer
16,67,55,82,20,33,71,5,8,1,Python,HTML/CSS,Tech Support
94,97,83,71,19,63,62,5,5,1,HTML/CSS,Linux,Tech Support
76,86,75,67,71,86,72,8,4,4,Machine Learning,Deep Learning,DATA Scientist
56,46,71,82,72,89,85,10,6,1,Python,Ansible,Network Engineer
55,87,88,69,45,61,73,7,7,3,Node.js,Linux,Database Administrator
72,22,30,34,20,15,84,3,5,1,Figma,Photoshop,UI/UX
74,10,73,96,92,71,83,7,5,0,C/C++,Linux,Database Administrator
9,26,34,19,5,34,65,5,5,0,Java,HTML/CSS,Tech Support
66,82,89,75,61,52,67,5,5,0,MYSQL,Linux,Database Administrator
66,87,84,71,46,45,72,7,5,0,C/C++,MYSQL,Database Administrator
58,85,73,72,69,72,75,7,4,3,Oracle,C/C++,Database Administrator
64,88,7,28,10,30,55,3,7,1,GitHub,HTML/CSS,Web Developer
83,80,88,76,36,60,77,5,6,2,Python,MYSQL,Database Administrator
76,84,70,67,97,68,46,7,5,2,MYSQL,Linux,Database Administrator
12,8,27,11,0,39,69,2,3,1,HTML/CSS,Java,Tech Support
58,9,89,79,74,89,84,8,4,0,Python,Linux,Network Engineer
46,8,83,55,72,46,54,3,8,1,Node.js,Figma,Web Developer
69,84,72,65,46,50,73,9,6,2,HTML/CSS,Tensorflow,Database Administrator
58,95,76,70,47,84,63,7,7,2,C/C++,Python,Database Administrator
70,29,50,69,90,77,79,6,6,2,Python,Tensorflow,DATA Scientist
73,38,81,6,61,84,67,9,6,3,HTML/CSS,MYSQL,Network Engineer
7,21,34,13,75,86,61,9,5,1,Python,Python,Software Engineer
70,40,48,36,28,21,70,5,2,1,Javascript,Java,Tech Support
78,81,64,55,78,62,74,9,5,3,Oracle,Machine Learning,DATA Scientist
61,89,68,63,65,48,73,6,4,3,C/C++,Python,Database Administrator
74,88,85,65,73,76,52,9,7,2,Linux,Photoshop,DATA Scientist
61,94,78,84,43,66,50,4,4,1,Python,Linux,Database Administrator
39,71,42,87,78,94,67,6,6,1,Wire Shark,Pytorch,Network Engineer
83,6,49,56,45,24,61,5,7,3,HTML/CSS,HTML/CSS,Database Administrator
85,79,77,97,76,41,74,8,4,0,C/C++,Python,Software Engineer
35,62,17,34,7,38,62,3,5,0,HTML/CSS,Python,Tech Support
49,40,80,19,43,39,86,4,9,5,C/C++,GitHub,UI/UX
26,47,49,6,0,22,60,5,10,1,C/C++,Figma,UI/UX
31,96,59,67,65,90,77,7,3,0,Python,Linux,Database Administrator
49,98,84,14,78,89,85,8,6,4,Ansible,C/C++,Software Engineer
58,85,93,73,26,41,78,5,3,1,C/C++,Linux,Database Administrator
70,66,55,68,74,76,74,8,5,1,Python,Python,DATA Scientist
92,85,89,69,51,80,72,8,7,3,Java,HTML/CSS,Software Engineer
70,83,65,76,45,62,70,8,5,0,HTML/CSS,Oracle,Database Administrator
15,97,93,85,41,45,80,2,4,0,C/C++,Figma,Tech Support
52,94,73,84,79,83,72,4,6,3,HTML/CSS,MYSQL,Database Administrator
22,53,93,52,93,15,77,4,5,0,Photoshop,Javascript,UI/UX
41,25,68,38,14,49,89,3,9,3,Photoshop,GitHub,UI/UX
85,19,25,81,38,14,52,4,6,0,HTML/CSS,Java,Tech Support
15,41,46,36,27,46,65,2,9,4,Figma,C/C++,UI/UX
37,22,74,76,22,87,75,7,7,5,HTML/CSS,Linux,Software Engineer
82,69,73,55,64,39,62,4,4,0,Oracle,HTML/CSS,Network Engineer
24,84,92,56,35,66,60,1,6,4,Python,HTML/CSS,UI/UX
91,24,66,61,17,78,74,9,5,1,Python,Ansible,DATA Scientist
68,85,83,72,67,70,79,7,6,0,Python,Machine Learning,Network Engineer
70,70,78,55,34,69,71,1,5,3,Javascript,Pytorch,DATA Scientist
83,82,66,84,86,79,70,7,6,1,R,Tensorflow,DATA Scientist
56,78,83,88,71,82,75,7,6,8,Angular,Javascript,Software Engineer
74,54,89,99,73,70,74,7,5,3,Python,Wire Shark,Network Engineer
82,53,81,95,76,97,78,8,5,1,Machine Learning,Ansible,Network Engineer
88,55,89,89,70,81,87,7,6,0,Python,Cisco Packet tracer,Network Engineer
16,54,70,80,1,18,85,4,6,0,Java,HTML/CSS,Tech Support
37,19,14,18,0,20,81,1,5,1,HTML/CSS,Java,Tech Support
58,88,78,76,85,92,87,6,7,3,MYSQL,Javascript,Database Administrator
56,92,32,46,72,31,64,5,7,5,HTML/CSS,HTML/CSS,Web Developer
92,24,82,89,78,81,81,5,4,3,BASH/SHELL,C/C++,Software Engineer
81,69,92,83,84,65,75,7,4,0,Ansible,C/C++,Network Engineer
6,65,79,81,35,60,65,7,5,2,Oracle,Java,Software Engineer
84,77,60,61,71,84,74,9,7,1,R,Tensorflow,DATA Scientist
70,26,83,64,78,45,73,8,6,4,Python,Tensorflow,Software Engineer
25,57,83,85,75,75,76,4,6,1,Python,Linux,Network Engineer
70,26,21,34,1,35,44,2,2,1,Figma,HTML/CSS,Tech Support
25,62,90,83,80,33,85,1,6,0,Java,Python,Tech Support
98,79,80,75,71,75,66,9,5,0,C/C++,Linux,Software Engineer
33,34,62,93,75,76,80,9,6,1,Ansible,Linux,Network Engineer
94,69,84,94,71,98,78,7,7,3,C/C++,Python,Software Engineer
51,86,40,83,34,49,59,3,8,4,Javascript,Figma,Web Developer
6,75,61,58,83,81,73,9,5,8,Angular,Pytorch,DATA Scientist
97,78,94,69,98,90,72,7,7,8,C/C++,Tensorflow,DATA Scientist
77,77,65,59,83,60,71,7,5,5,Deep Learning,Tensorflow,DATA Scientist
75,88,74,51,62,68,64,8,4,1,Machine Learning,HTML/CSS,DATA Scientist
55,59,89,83,84,90,60,8,5,0,Ansible,C/C++,Software Engineer
45,86,86,79,85,91,60,8,6,2,HTML/CSS,Linux,Software Engineer
85,88,93,70,67,67,73,7,6,4,MYSQL,Linux,DATA Scientist
63,83,92,59,23,35,50,5,9,6,Angular,HTML/CSS,Web Developer
88,54,80,81,72,81,80,5,6,0,Linux,Java,Network Engineer
98,71,59,52,44,34,67,6,5,3,Python,HTML/CSS,DATA Scientist
50,80,87,56,89,60,86,7,6,4,R,HTML/CSS,Software Engineer
99,72,87,66,85,84,66,5,5,2,Python,Tensorflow,DATA Scientist
32,14,39,32,1,32,88,5,6,1,HTML/CSS,Java,Tech Support
15,14,10,31,23,27,88,4,3,1,HTML/CSS,C/C++,Tech Support
67,90,80,67,97,46,57,5,7,3,Node.js,HTML/CSS,Web Developer
18,21,29,42,3,43,61,5,7,0,HTML/CSS,Java,Tech Support
16,45,18,6,24,64,68,2,7,0,Python,MYSQL,UI/UX
94,98,85,67,39,56,71,8,7,3,R,Oracle,Software Engineer
80,30,33,53,31,39,59,3,8,1,Figma,Javascript,UI/UX
7,69,85,82,79,86,81,8,7,1,Linux,MYSQL,Network Engineer
56,77,64,44,89,75,78,9,7,4,Pytorch,Javascript,DATA Scientist
26,88,70,50,33,30,59,5,5,8,Node.js,Javascript,Web Developer
78,50,88,94,66,74,72,9,7,1,Ansible,Linux,Network Engineer
98,76,71,89,74,80,75,6,5,1,Deep Learning,Deep Learning,Network Engineer
46,50,38,49,57,24,67,5,10,1,C/C++,Python,Tech Support
48,81,92,92,75,98,71,7,5,0,Linux,HTML/CSS,Database Administrator
27,49,55,96,24,22,62,1,3,3,Python,HTML/CSS,UI/UX
8,77,12,17,38,18,59,3,2,10,Python,Java,Tech Support
83,74,75,32,20,23,54,5,7,1,GitHub,Javascript,Web Developer
78,85,75,87,51,35,62,7,6,5,React,MYSQL,Software Engineer
52,89,83,77,33,43,53,6,7,8,HTML/CSS,React,Web Developer
34,86,69,25,11,14,65,2,10,3,HTML/CSS,Javascript,UI/UX
99,54,40,87,70,81,72,8,5,2,Python,BASH/SHELL,Network Engineer
25,94,39,62,85,75,65,10,4,1,Oracle,Oracle,Database Administrator
90,46,70,87,82,65,71,7,4,1,Linux,Linux,Software Engineer
87,76,66,66,86,60,69,6,5,3,Python,Tensorflow,DATA Scientist
22,52,33,39,28,27,79,5,9,5,HTML/CSS,Photoshop,UI/UX
15,20,38,16,35,32,61,5,5,0,HTML/CSS,HTML/CSS,Tech Support
39,80,89,45,25,37,88,5,2,1,C/C++,Python,Tech Support
35,97,77,42,0,19,61,2,9,5,HTML/CSS,Javascript,UI/UX
42,98,76,31,42,35,83,3,2,0,HTML/CSS,HTML/CSS,Tech Support
6,8,35,96,74,70,71,7,4,0,Oracle,BASH/SHELL,Network Engineer
92,56,89,93,72,92,68,5,5,2,Python,Linux,Network Engineer
68,71,66,68,97,61,77,9,4,1,Python,R,DATA Scientist
61,80,87,36,38,30,81,4,9,4,GitHub,Figma,UI/UX
15,82,62,53,47,46,74,3,7,4,Javascript,HTML/CSS,Web Developer
58,91,86,74,69,88,74,7,5,3,Linux,HTML/CSS,Database Administrator
92,23,68,36,78,94,61,9,7,1,Python,GitHub,Software Engineer
75,66,52,28,5,38,78,3,5,4,Python,Javascript,UI/UX
74,74,68,66,62,61,78,9,6,1,Deep Learning,R,DATA Scientist
63,87,68,63,35,75,88,3,7,5,Machine Learning,HTML/CSS,Database Administrator
31,88,82,70,79,69,82,10,6,3,C/C++,MYSQL,Software Engineer
14,52,27,23,8,39,79,4,6,0,Python,HTML/CSS,Tech Support
76,89,77,56,66,44,64,6,5,0,Java,Javascript,Database Administrator
11,6,72,12,8,36,67,2,4,0,C/C++,HTML/CSS,Tech Support
65,97,51,64,92,64,77,6,4,1,Deep Learning,Python,DATA Scientist
51,79,64,58,46,50,74,4,7,3,Angular,Java,Web Developer
26,19,18,36,28,25,77,4,10,1,C/C++,HTML/CSS,Tech Support
34,44,32,41,46,24,40,3,9,4,GitHub,Javascript,UI/UX
85,90,55,71,68,81,86,5,6,1,Python,Oracle,DATA Scientist
78,52,81,98,85,84,87,6,7,3,Linux,Linux,Network Engineer
90,78,62,55,70,66,77,7,4,3,Tensorflow,Pytorch,DATA Scientist
38,25,29,21,27,33,73,4,6,1,HTML/CSS,HTML/CSS,Tech Support
85,52,76,92,77,85,83,7,5,2,Python,BASH/SHELL,Network Engineer
40,48,52,18,38,36,46,3,8,4,Javascript,GitHub,UI/UX
65,69,80,82,73,74,80,7,4,1,Ansible,BASH/SHELL,Network Engineer
89,82,84,67,79,87,83,7,6,2,Oracle,Wire Shark,Software Engineer
14,67,58,86,75,88,68,1,5,2,Python,C/C++,Network Engineer
29,91,75,89,52,85,73,6,4,2,Linux,MYSQL,Database Administrator
87,52,84,71,35,70,84,7,6,2,Ansible,HTML/CSS,Network Engineer
89,78,81,95,80,95,80,7,6,3,Python,React,Network Engineer
73,66,71,98,77,88,74,8,6,0,Python,Wire Shark,Network Engineer
88,62,89,88,70,84,78,7,6,0,React,Python,Network Engineer
6,41,43,6,5,22,75,5,5,1,C/C++,Java,Tech Support
39,58,79,73,73,57,82,7,7,2,Python,Python,Network Engineer
59,76,92,63,94,62,63,9,6,3,Javascript,Linux,DATA Scientist
48,44,76,86,29,39,88,4,4,0,MYSQL,C/C++,Database Administrator
69,24,71,62,37,73,78,7,6,1,React,MYSQL,Database Administrator
61,97,79,82,38,42,70,3,6,2,React,C/C++,Web Developer
34,61,92,83,71,61,72,10,6,1,HTML/CSS,MYSQL,Network Engineer
51,70,86,43,47,83,60,5,7,3,HTML/CSS,Angular,Web Developer
41,26,51,82,6,29,83,4,9,5,Photoshop,HTML/CSS,UI/UX
75,59,75,54,80,73,79,8,4,0,Ansible,Python,Network Engineer
83,92,77,60,78,63,71,6,6,9,Ansible,Python,Software Engineer
48,76,69,52,55,31,55,5,7,9,React,Javascript,Web Developer
75,17,88,87,32,60,70,10,4,2,Linux,Python,Software Engineer
45,25,58,41,30,33,64,4,9,4,GitHub,Javascript,UI/UX
85,26,60,33,16,38,61,4,6,0,Photoshop,Javascript,UI/UX
6,84,56,98,86,65,69,9,7,2,HTML/CSS,Python,DATA Scientist
67,93,76,92,60,84,65,4,5,1,Oracle,C/C++,Database Administrator
72,91,78,97,64,67,88,7,6,3,Linux,Linux,Network Engineer
29,22,6,8,17,28,50,3,5,0,Photoshop,Java,Tech Support
13,24,30,23,2,24,68,5,5,1,Python,C/C++,Tech Support
6,6,14,69,25,47,61,5,4,1,Python,Java,Tech Support
72,67,86,81,82,74,89,7,7,2,Linux,Ansible,Network Engineer
23,49,11,38,4,27,80,2,10,1,HTML/CSS,HTML/CSS,UI/UX
44,79,10,73,86,16,77,5,5,3,Python,Java,Tech Support
58,75,93,60,64,80,70,6,4,4,Python,Tensorflow,DATA Scientist
30,93,58,64,95,61,70,7,5,2,Pytorch,Oracle,Database Administrator
86,89,72,83,79,79,78,7,4,2,C/C++,Python,Network Engineer
26,38,93,38,0,25,80,1,5,1,HTML/CSS,Node.js,Tech Support
54,59,71,90,31,62,65,5,7,1,Oracle,HTML/CSS,Database Administrator
60,75,40,82,36,45,50,5,8,10,Javascript,Oracle,Web Developer
69,85,81,75,50,66,61,5,5,1,C/C++,MYSQL,Database Administrator
32,80,60,69,82,79,62,9,6,3,R,Machine Learning,DATA Scientist
76,97,60,61,46,67,90,8,6,0,Machine Learning,HTML/CSS,Database Administrator
79,47,84,69,76,65,79,9,6,5,Python,Wire Shark,DATA Scientist
77,22,79,60,37,50,73,7,4,1,Linux,Java,DATA Scientist
50,78,83,28,21,40,45,4,8,3,Javascript,HTML/CSS,Web Developer
76,50,70,94,70,77,53,8,7,1,Python,Cisco Packet tracer,Network Engineer
26,90,68,52,58,73,61,6,6,1,Pytorch,Linux,DATA Scientist
93,89,86,62,61,44,61,8,7,2,HTML/CSS,Linux,Database Administrator
73,32,87,57,58,89,88,6,5,2,Python,C/C++,Network Engineer
57,71,85,52,66,76,76,7,7,1,HTML/CSS,C/C++,Database Administrator
56,98,79,77,74,83,62,7,6,3,HTML/CSS,MYSQL,Software Engineer
59,98,71,96,51,49,67,9,6,2,HTML/CSS,C/C++,Database Administrator
71,22,71,98,71,81,72,8,5,3,Python,Ansible,Network Engineer
87,36,85,99,80,70,85,5,6,2,Ansible,Cisco Packet tracer,Network Engineer
65,85,74,62,44,67,76,7,3,2,C/C++,MYSQL,Database Administrator
58,85,55,77,38,84,66,6,5,4,Python,GitHub,Software Engineer
76,64,92,73,85,71,85,8,6,1,Python,BASH/SHELL,Network Engineer
70,72,77,85,35,45,71,4,5,7,Oracle,Javascript,Database Administrator
74,86,74,92,46,67,70,9,4,1,Oracle,Linux,Database Administrator
48,26,47,42,15,38,51,2,9,4,GitHub,Node.js,Web Developer
53,6,75,81,49,89,61,7,6,4,Java,Javascript,Database Administrator
33,93,10,25,73,30,88,4,6,2,GitHub,HTML/CSS,UI/UX
30,79,78,57,70,67,69,8,5,1,Pytorch,Linux,DATA Scientist
71,74,69,59,93,68,60,9,6,4,Machine Learning,Tensorflow,DATA Scientist
99,52,72,78,79,96,68,7,6,0,Python,Java,Network Engineer
50,82,65,75,56,53,78,6,7,3,Linux,MYSQL,Database Administrator
